Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome fragment,Order within fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,AS3D7.gbk,Afa_C58.gbk,Atu_Ach5.gbk
11400_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11401_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11402_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11403_monooxygenase.fna,,,,,,,,,,,,,,1,1,1
11404_NADH-dependent_FMN_r...fna,,,,,,,,,,,,,,1,1,1
11405_two_component_sensor...fna,,,,,,,,,,,,,,0,1,0
11406_amiC.fna,,,,,,,,,,,,,,1,1,1
11407_amiR.fna,,,,,,,,,,,,,,1,1,1
11408_ABC_transporter-_sub...fna,,,,,,,,,,,,,,1,1,1
11409_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11410_ABC_transporter-_mem...fna,,,,,,,,,,,,,,1,1,1
11411_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11412_ABC_transporter-_nuc...fna,,,,,,,,,,,,,,1,1,1
11413_amidohydrolase.fna,,,,,,,,,,,,,,1,1,1
11414_pyridine_nucleotide-...fna,,,,,,,,,,,,,,0,1,0
11415_conserved_hypothetic...fna,,,,,,,,,,,,,,0,1,0
11416_HlyD_family_secretio...fna,,,,,,,,,,,,,,1,1,0
11417_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11418_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11419_hypothetical_protein.fna,,,,,,,,,,,,,,1,1,0
11420_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,1
11421_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,1
11422_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11423_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11424_transcriptional_regu...fna,,,,,,,,,,,,,,1,1,0
11425_metallo-beta-lactama...fna,,,,,,,,,,,,,,1,1,1
11426_conserved_hypothetic...fna,,,,,,,,,,,,,,1,1,0
11427_hypothetical_protein.fna,,,,,,,,,,,,,,0,1,0
11431_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11432_plasmid_maintenance_...fna,,,,,,,,,,,,,,0,0,1
11433_antitoxin.fna,,,,,,,,,,,,,,0,0,1
11439_sugar_phosphate_isom...fna,,,,,,,,,,,,,,0,0,1
11440_amide_hydrolase.fna,,,,,,,,,,,,,,0,0,1
11441_plasmid_stabilizatio...fna,,,,,,,,,,,,,,0,0,1
11442_recombinase.fna,,,,,,,,,,,,,,0,0,1
11445_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11446_radical_SAM_protein.fna,,,,,,,,,,,,,,0,0,1
11447_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11448_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11449_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11450_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11451_-p-ppGpp_synthetase.fna,,,,,,,,,,,,,,0,0,1
11452_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11453_ATPase.fna,,,,,,,,,,,,,,0,0,1
11454_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11455_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11456_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11457_antitoxin.fna,,,,,,,,,,,,,,0,0,1
11459_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11464_hydrolase.fna,,,,,,,,,,,,,,0,0,1
11467_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11468_FAD-dependent_oxidor...fna,,,,,,,,,,,,,,0,0,1
11469_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11470_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11471_histone_acetyltransf...fna,,,,,,,,,,,,,,0,0,1
11472_radical_SAM_protein.fna,,,,,,,,,,,,,,0,0,1
11473_aliphatic_nitrilase.fna,,,,,,,,,,,,,,0,0,1
11474_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11475_GntR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11476_glyoxalase.fna,,,,,,,,,,,,,,0,0,1
11480_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11481_cytosine_deaminase.fna,,,,,,,,,,,,,,0,0,1
11482_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11483_2OG-Fe-II-_oxygenase.fna,,,,,,,,,,,,,,0,0,1
11485_NitT-TauT_family_tra...fna,,,,,,,,,,,,,,0,0,1
11486_NitT-TauT_family_tra...fna,,,,,,,,,,,,,,0,0,1
11487_metallo-beta-lactama...fna,,,,,,,,,,,,,,0,0,1
11488_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11489_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11490_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11492_adenylate_cyclase.fna,,,,,,,,,,,,,,0,0,1
11493_oxidoreductase.fna,,,,,,,,,,,,,,0,0,1
11494_flavin_reductase.fna,,,,,,,,,,,,,,0,0,1
11495_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11496_antibiotic_biosynthe...fna,,,,,,,,,,,,,,0,0,1
11497_3-oxoacyl-ACP_reduct...fna,,,,,,,,,,,,,,0,0,1
11498_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11499_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11500_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11501_3-ketoacyl-ACP_reduc...fna,,,,,,,,,,,,,,0,0,1
11502_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11503_short-chain_dehydrog...fna,,,,,,,,,,,,,,0,0,1
11504_NAD-P-H-quinone_oxid...fna,,,,,,,,,,,,,,0,0,1
11506_pirin.fna,,,,,,,,,,,,,,0,0,1
11507_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11508_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11509_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11510_2-polyprenyl-6-metho...fna,,,,,,,,,,,,,,0,0,1
11512_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11513_hydrolase.fna,,,,,,,,,,,,,,0,0,1
11514_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11515_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11521_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11522_major_facilitator_tr...fna,,,,,,,,,,,,,,0,0,1
11523_argE.fna,,,,,,,,,,,,,,0,0,1
11524_amino_acid_dehydroge...fna,,,,,,,,,,,,,,0,0,1
11525_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11526_alanyl-tRNA_syntheta...fna,,,,,,,,,,,,,,0,0,1
11527_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11528_AraC_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11529_aldo-keto_reductase.fna,,,,,,,,,,,,,,0,0,1
11530_MerR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11531_epimerase.fna,,,,,,,,,,,,,,0,0,1
11532_TetR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11533_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11534_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11535_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11536_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11537_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11538_GntR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11539_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11540_D-alanine-D-alanine_...fna,,,,,,,,,,,,,,0,0,1
11541_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11542_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11544_mrcA.fna,,,,,,,,,,,,,,0,0,1
11545_ftsI.fna,,,,,,,,,,,,,,0,0,1
11546_TetR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11547_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11550_transposase.fna,,,,,,,,,,,,,,0,0,1
11551_transposase.fna,,,,,,,,,,,,,,0,0,1
11552_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11553_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11554_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11555_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11556_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11557_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11558_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11561_iron_ABC_transporter...fna,,,,,,,,,,,,,,0,0,1
11562_iron-hydroxamate_tra...fna,,,,,,,,,,,,,,0,0,1
11563_TonB-dependent_recep...fna,,,,,,,,,,,,,,0,0,1
11564_fecR.fna,,,,,,,,,,,,,,0,0,1
11566_ATPase_AAA.fna,,,,,,,,,,,,,,0,0,1
11567_zinc-binding_dehydro...fna,,,,,,,,,,,,,,0,0,1
11570_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11571_ABC_transporter_ATP-...fna,,,,,,,,,,,,,,0,0,1
11572_2-haloalkanoic_acid_...fna,,,,,,,,,,,,,,0,0,1
11573_oxidoreductase.fna,,,,,,,,,,,,,,0,0,1
11574_ABC_transporter_subs...fna,,,,,,,,,,,,,,0,0,1
11575_ABC_transporter_perm...fna,,,,,,,,,,,,,,0,0,1
11577_sorbosone_dehydrogen...fna,,,,,,,,,,,,,,0,0,1
11581_peroxiredoxin.fna,,,,,,,,,,,,,,0,0,1
11582_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11583_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11584_alcohol_dehydrogenas...fna,,,,,,,,,,,,,,0,0,1
11586_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11587_GntR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11588_ribose-phosphate_pyr...fna,,,,,,,,,,,,,,0,0,1
11590_glycine-betaine_ABC_...fna,,,,,,,,,,,,,,0,0,1
11591_monooxygenase.fna,,,,,,,,,,,,,,0,0,1
11592_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11594_glycerol-3-phosphate...fna,,,,,,,,,,,,,,0,0,1
11595_glycerol-3-phosphate...fna,,,,,,,,,,,,,,0,0,1
11596_sugar_ABC_transporte...fna,,,,,,,,,,,,,,0,0,1
11597_protein_tyrosine_pho...fna,,,,,,,,,,,,,,0,0,1
11598_glycerol-3-phosphate...fna,,,,,,,,,,,,,,0,0,1
11599_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11600_luciferase.fna,,,,,,,,,,,,,,0,0,1
11601_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11603_sorbitol_dehydrogena...fna,,,,,,,,,,,,,,0,0,1
11604_choline_dehydrogenas...fna,,,,,,,,,,,,,,0,0,1
11606_MarR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11607_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11608_amidase.fna,,,,,,,,,,,,,,0,0,1
11609_glutathione_S-transf...fna,,,,,,,,,,,,,,0,0,1
11611_AraC_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11612_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11613_peptidase_M38.fna,,,,,,,,,,,,,,0,0,1
11614_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11615_spermidine-putrescin...fna,,,,,,,,,,,,,,0,0,1
11616_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11617_ABC_transporter_perm...fna,,,,,,,,,,,,,,0,0,1
11618_branched-chain_amino...fna,,,,,,,,,,,,,,0,0,1
11619_branched-chain_amino...fna,,,,,,,,,,,,,,0,0,1
11620_ABC_transporter_subs...fna,,,,,,,,,,,,,,0,0,1
11621_hydrophobic_amino_ac...fna,,,,,,,,,,,,,,0,0,1
11622_ABC_transporter_perm...fna,,,,,,,,,,,,,,0,0,1
11623_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11625_TetR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11643_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11644_esterase.fna,,,,,,,,,,,,,,0,0,1
11645_nodulation_protein_W.fna,,,,,,,,,,,,,,0,0,1
11646_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11647_dihydrodipicolinate_...fna,,,,,,,,,,,,,,0,0,1
11648_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11649_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11650_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11651_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11652_magnesium_transporte...fna,,,,,,,,,,,,,,0,0,1
11653_lipid_kinase.fna,,,,,,,,,,,,,,0,0,1
11654_ABC_transporter.fna,,,,,,,,,,,,,,0,0,1
11664_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11667_transposase.fna,,,,,,,,,,,,,,0,0,1
11668_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11669_acetyl-CoA_acetyltra...fna,,,,,,,,,,,,,,0,0,1
11670_enoyl-CoA_hydratase.fna,,,,,,,,,,,,,,0,0,1
11672_AMP-dependent_synthe...fna,,,,,,,,,,,,,,0,0,1
11673_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11674_major_facilitator_tr...fna,,,,,,,,,,,,,,0,0,1
11675_TetR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11676_iron_ABC_transporter...fna,,,,,,,,,,,,,,0,0,1
11677_NADH-flavin_oxidored...fna,,,,,,,,,,,,,,0,0,1
11678_MarR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11680_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11689_transposase.fna,,,,,,,,,,,,,,0,0,1
11691_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11692_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11693_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11694_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11697_TonB-dependent_recep...fna,,,,,,,,,,,,,,0,0,1
11698_chemotaxis_protein.fna,,,,,,,,,,,,,,0,0,1
11699_integrase.fna,,,,,,,,,,,,,,0,0,1
11700_iron_ABC_transporter...fna,,,,,,,,,,,,,,0,0,1
11701_iron_ABC_transporter...fna,,,,,,,,,,,,,,0,0,1
11702_enterobactin_ABC_tra...fna,,,,,,,,,,,,,,0,0,1
11703_iron_ABC_transporter...fna,,,,,,,,,,,,,,0,0,1
11704_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11705_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11706_traR.fna,,,,,,,,,,,,,,0,0,1
11707_transcriptional_regu...fna,,,,,,,,,,,,,,0,0,1
11717_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11719_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11725_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11726_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11730_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11731_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11735_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11738_AsnC_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11739_alpha-beta_hydrolase...fna,,,,,,,,,,,,,,0,0,1
11740_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11741_alpha-beta_hydrolase...fna,,,,,,,,,,,,,,0,0,1
11742_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11744_MFS_transporter.fna,,,,,,,,,,,,,,0,0,1
11745_MFS_transporter.fna,,,,,,,,,,,,,,0,0,1
11746_ftrA.fna,,,,,,,,,,,,,,0,0,1
11748_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11751_isoprenylcysteine_ca...fna,,,,,,,,,,,,,,0,0,1
11752_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11753_isomerase.fna,,,,,,,,,,,,,,0,0,1
11754_dihydrodipicolinate_...fna,,,,,,,,,,,,,,0,0,1
11755_GntR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11756_ABC_transporter_subs...fna,,,,,,,,,,,,,,0,0,1
11757_peptide_ABC_transpor...fna,,,,,,,,,,,,,,0,0,1
11758_D-ala-D-ala_transpor...fna,,,,,,,,,,,,,,0,0,1
11759_peptide_ABC_transpor...fna,,,,,,,,,,,,,,0,0,1
11760_peptide_ABC_transpor...fna,,,,,,,,,,,,,,0,0,1
11761_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11762_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11763_MFS_transporter.fna,,,,,,,,,,,,,,0,0,1
11764_gntR.fna,,,,,,,,,,,,,,0,0,1
11765_mandelate_racemase-m...fna,,,,,,,,,,,,,,0,0,1
11766_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11767_NIPSNAP_family_conta...fna,,,,,,,,,,,,,,0,0,1
11768_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11769_PhoB_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11770_two-component_sensor...fna,,,,,,,,,,,,,,0,0,1
11771_peptidase_S8.fna,,,,,,,,,,,,,,0,0,1
11772_RNA_polymerase_sigma...fna,,,,,,,,,,,,,,0,0,1
11773_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11774_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11775_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11776_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11777_glycerate_kinase.fna,,,,,,,,,,,,,,0,0,1
11778_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11780_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11781_integrase.fna,,,,,,,,,,,,,,0,0,1
11782_transposase.fna,,,,,,,,,,,,,,0,0,1
11783_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11785_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11788_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11789_transcriptional_regu...fna,,,,,,,,,,,,,,0,0,1
11790_mmr.fna,,,,,,,,,,,,,,0,0,1
11791_LysR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11792_transposase.fna,,,,,,,,,,,,,,0,0,1
11797_transposase.fna,,,,,,,,,,,,,,0,0,1
11798_TetR_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11799_glycoside_hydrolase_...fna,,,,,,,,,,,,,,0,0,1
11801_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11802_acetate_kinase.fna,,,,,,,,,,,,,,0,0,1
11803_phosphoketolase.fna,,,,,,,,,,,,,,0,0,1
11805_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11806_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11807_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11808_aldehyde_dehydrogena...fna,,,,,,,,,,,,,,0,0,1
11811_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11812_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11813_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11814_hydA.fna,,,,,,,,,,,,,,0,0,1
11815_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11816_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11818_nitrate_ABC_transpor...fna,,,,,,,,,,,,,,0,0,1
11819_ABC_transporter_perm...fna,,,,,,,,,,,,,,0,0,1
11820_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11825_allB.fna,,,,,,,,,,,,,,0,0,1
11826_biotin_transporter_B...fna,,,,,,,,,,,,,,0,0,1
11827_hutU.fna,,,,,,,,,,,,,,0,0,1
11828_allantoate_amidohydr...fna,,,,,,,,,,,,,,0,0,1
11829_gst.fna,,,,,,,,,,,,,,0,0,1
11830_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11831_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11832_livF.fna,,,,,,,,,,,,,,0,0,1
11833_livG.fna,,,,,,,,,,,,,,0,0,1
11834_livM.fna,,,,,,,,,,,,,,0,0,1
11835_amino_acid_ABC_trans...fna,,,,,,,,,,,,,,0,0,1
11836_livK.fna,,,,,,,,,,,,,,0,0,1
11837_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11838_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11839_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11840_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11841_RNA_polymerase_subun...fna,,,,,,,,,,,,,,0,0,1
11842_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11843_esterase.fna,,,,,,,,,,,,,,0,0,1
11844_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11845_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11847_amino_acid_permease.fna,,,,,,,,,,,,,,0,0,1
11848_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11849_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11850_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11852_D-ribose_transporter...fna,,,,,,,,,,,,,,0,0,1
11853_ribose_ABC_transport...fna,,,,,,,,,,,,,,0,0,1
11854_sugar_ABC_transporte...fna,,,,,,,,,,,,,,0,0,1
11855_iolG.fna,,,,,,,,,,,,,,0,0,1
11857_iolC.fna,,,,,,,,,,,,,,0,0,1
11858_iolD.fna,,,,,,,,,,,,,,0,0,1
11859_iolB.fna,,,,,,,,,,,,,,0,0,1
11860_tautomerase.fna,,,,,,,,,,,,,,0,0,1
11861_transposase.fna,,,,,,,,,,,,,,0,0,1
11866_AraC_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11867_AraC_family_transcri...fna,,,,,,,,,,,,,,0,0,1
11868_transposase.fna,,,,,,,,,,,,,,0,0,1
11879_ethanolamine_ammonia...fna,,,,,,,,,,,,,,0,0,1
11882_adenylate_cyclase.fna,,,,,,,,,,,,,,0,0,1
11883_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11884_HlyD_family_secretio...fna,,,,,,,,,,,,,,0,0,1
11885_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11886_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11887_esterase.fna,,,,,,,,,,,,,,0,0,1
11888_mechanosensitive_ion...fna,,,,,,,,,,,,,,0,0,1
11889_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
11890_transporter.fna,,,,,,,,,,,,,,0,0,1
11891_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11932_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11934_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11935_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11936_glutamate_ligase.fna,,,,,,,,,,,,,,0,0,1
11937_secretion_protein_Hl...fna,,,,,,,,,,,,,,0,0,1
11938_ATP-binding_protein.fna,,,,,,,,,,,,,,0,0,1
11939_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
11940_type_I_secretion_pro...fna,,,,,,,,,,,,,,0,0,1
12026_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12108_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12160_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12192_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12350_DNA_methyltransferas...fna,,,,,,,,,,,,,,0,0,1
12377_alkylated_DNA_repair...fna,,,,,,,,,,,,,,0,0,1
12504_addiction_module_pro...fna,,,,,,,,,,,,,,0,0,1
12505_transcriptional_regu...fna,,,,,,,,,,,,,,0,0,1
12552_codA.fna,,,,,,,,,,,,,,0,0,1
12553_rluB.fna,,,,,,,,,,,,,,0,0,1
12563_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12624_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12646_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12666_ubiquinone_biosynthe...fna,,,,,,,,,,,,,,0,0,1
12670_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12674_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12749_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12753_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12768_lysine_transporter_L...fna,,,,,,,,,,,,,,0,0,1
12797_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12798_KluB.fna,,,,,,,,,,,,,,0,0,1
12799_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12856_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12857_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12937_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
12950_rpsF.fna,,,,,,,,,,,,,,0,0,1
13012_cytochrome_C_biogene...fna,,,,,,,,,,,,,,0,0,1
13068_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13070_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13116_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13185_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13197_flagellar_biosynthes...fna,,,,,,,,,,,,,,0,0,1
13205_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13240_membrane_protein.fna,,,,,,,,,,,,,,0,0,1
13270_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13280_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13327_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13328_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13329_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13330_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13331_secretion_activator_...fna,,,,,,,,,,,,,,0,0,1
13332_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13333_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13334_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13335_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13336_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13337_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13338_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13339_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13340_phage_tail_fiber_pro...fna,,,,,,,,,,,,,,0,0,1
13341_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13342_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13343_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13344_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13345_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13346_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
13347_hypothetical_protein.fna,,,,,,,,,,,,,,0,0,1
